
Time (milliseconds),Altitude (meters),Flight Stage (0-4),Filtered Altitude,Second Derivative,
318339.00,36.37,2.00,36.42,-0.00,
318388.00,36.37,2.00,36.39,0.00,
318438.00,36.01,2.00,36.29,-0.00,
318487.00,36.66,2.00,36.33,-0.00,
318541.00,36.44,2.00,36.37,0.00,
318590.00,36.44,2.00,36.38,-0.00,
318639.00,36.37,2.00,36.39,0.00,
318688.00,36.99,2.00,36.58,-0.00,
318738.00,36.99,2.00,36.65,0.00,
318787.00,36.74,2.00,36.71,-0.00,
318839.00,37.03,2.00,36.82,-0.00,
318888.00,37.21,2.00,36.99,0.00,
318937.00,37.21,2.00,37.03,-0.00,
318986.00,37.32,2.00,37.10,-0.00,
319036.00,37.03,2.00,37.16,0.00,
319085.00,37.03,2.00,37.16,-0.00,
319134.00,37.58,2.00,37.23,0.00,
319183.00,37.65,2.00,37.32,0.00,
319232.00,37.72,2.00,37.40,-0.00,
319281.00,37.72,2.00,37.54,-0.00,
319331.00,38.13,2.00,37.76,-0.00,
319380.00,38.45,2.00,37.94,0.00,
319429.00,38.45,2.00,38.10,-0.00,
319478.00,38.56,2.00,38.26,-0.00,
319530.00,37.19,2.00,38.16,0.00,
319579.00,37.84,2.00,38.10,-0.00,
319628.00,37.84,2.00,37.98,0.00,
319678.00,37.95,2.00,37.88,-0.00,
319727.00,38.50,2.00,37.86,0.00,
319777.00,38.50,2.00,38.13,0.00,
319826.00,38.39,2.00,38.24,-0.00,
319875.00,37.34,2.00,38.14,-0.00,
319924.00,37.34,2.00,38.01,-0.00,
319974.00,37.67,2.00,37.85,0.00,
320023.00,37.20,2.00,37.59,0.00,
320077.00,37.49,2.00,37.41,-0.00,
320127.00,37.49,2.00,37.44,0.00,
320176.00,38.00,2.00,37.57,-0.00,
320225.00,37.13,2.00,37.46,0.00,
320278.00,38.00,2.00,37.62,-0.00,
320327.00,38.00,2.00,37.72,0.00,
320376.00,38.22,2.00,37.87,-0.00,
320425.00,38.30,2.00,37.93,0.00,
320475.00,38.30,2.00,38.16,-0.00,
320524.00,37.50,2.00,38.06,-0.00,
320574.00,38.12,2.00,38.09,-0.00,
320623.00,37.47,2.00,37.94,0.00,
320672.00,37.47,2.00,37.77,-0.00,
320721.00,37.44,2.00,37.60,0.00,
320770.00,36.78,2.00,37.46,-0.00,
320819.00,36.78,2.00,37.19,-0.00,
320870.00,37.98,2.00,37.29,0.00,
320919.00,38.71,2.00,37.54,0.00,
320968.00,38.74,2.00,37.80,-0.00,
321020.00,38.74,2.00,38.19,-0.00,
321069.00,38.16,2.00,38.47,-0.00,
321118.00,38.34,2.00,38.54,-0.00,
321168.00,38.34,2.00,38.46,0.00,
321217.00,38.02,2.00,38.32,-0.00,
321266.00,39.65,2.00,38.50,-0.00,
321315.00,39.43,2.00,38.76,0.00,
321364.00,39.43,2.00,38.97,-0.00,
321414.00,38.63,2.00,39.03,0.00,
321463.00,38.78,2.00,39.18,-0.00,
321513.00,38.78,2.00,39.01,0.00,
321567.00,38.46,2.00,38.82,-0.00,
321616.00,38.64,2.00,38.66,-0.00,
321666.00,39.00,2.00,38.73,0.00,
321715.00,39.00,2.00,38.78,0.00,
321767.00,38.35,2.00,38.69,-0.00,
321816.00,38.46,2.00,38.69,-0.00,
321866.00,38.46,2.00,38.66,0.00,
321915.00,37.91,2.00,38.44,-0.00,
321964.00,38.35,2.00,38.31,-0.00,
322013.00,38.82,2.00,38.40,0.00,
322063.00,38.82,2.00,38.47,0.00,
322112.00,37.37,2.00,38.25,-0.00,
322161.00,38.42,2.00,38.36,-0.00,
322210.00,38.42,2.00,38.37,0.00,
322259.00,37.70,2.00,38.15,-0.00,
322309.00,38.13,2.00,38.01,-0.00,
322358.00,38.42,2.00,38.22,0.00,
322408.00,38.42,2.00,38.22,-0.00,
322457.00,38.21,2.00,38.18,-0.00,
322509.00,38.24,2.00,38.29,-0.00,
322558.00,38.24,2.00,38.31,0.00,
322607.00,37.77,2.00,38.18,-0.00,
322656.00,38.06,2.00,38.10,-0.00,
322706.00,38.09,2.00,38.08,0.00,
322755.00,38.09,2.00,38.05,-0.00,
322805.00,38.78,2.00,38.16,-0.00,
322854.00,38.41,2.00,38.29,0.00,
322903.00,38.41,2.00,38.36,-0.00,
322952.00,38.85,2.00,38.51,0.00,
323002.00,39.36,2.00,38.76,0.00,
323056.00,38.45,2.00,38.70,0.00,
323106.00,38.45,2.00,38.70,-0.00,
323155.00,38.19,2.00,38.66,0.00,
323204.00,39.14,2.00,38.72,-0.00,
323251.00,39.14,2.00,38.67,0.00,
323301.00,38.41,2.00,38.67,-0.00,
323350.00,38.52,2.00,38.68,-0.00,
323400.00,38.63,2.00,38.77,0.00,
323449.00,38.63,2.00,38.67,0.00,
323498.00,38.09,2.00,38.46,-0.00,
323547.00,38.31,2.00,38.44,-0.00,
323596.00,38.31,2.00,38.39,0.00,
323646.00,37.33,2.00,38.13,-0.00,
323695.00,35.95,2.00,37.60,-0.00,
323745.00,37.29,2.00,37.44,-0.00,
323794.00,37.29,2.00,37.23,0.00,
323843.00,38.39,2.00,37.25,-0.00,
323892.00,38.46,2.00,37.48,0.00,
323945.00,38.46,2.00,37.98,-0.00,
323994.00,38.86,2.00,38.29,-0.00,
324043.00,38.39,2.00,38.51,0.00,
324092.00,37.62,2.00,38.36,-0.00,
324141.00,37.62,2.00,38.19,-0.00,
324190.00,37.30,2.00,37.96,0.00,
324240.00,38.06,2.00,37.80,-0.00,
324289.00,38.06,2.00,37.74,0.00,
324338.00,38.25,2.00,37.86,-0.00,
324387.00,37.81,2.00,37.90,0.00,
324436.00,37.81,2.00,38.00,-0.00,
324485.00,37.59,2.00,37.90,0.00,
324540.00,38.32,2.00,37.95,-0.00,
324589.00,38.10,2.00,37.92,0.00,
324638.00,38.10,2.00,37.98,-0.00,
324698.00,38.64,2.00,38.15,0.00,
324747.00,38.24,2.00,38.28,0.00,
324797.00,38.49,2.00,38.31,-0.00,
324846.00,38.49,2.00,38.39,0.00,
324895.00,39.11,2.00,38.60,-0.00,
324944.00,39.04,2.00,38.68,0.00,
324993.00,39.04,2.00,38.83,-0.00,
325042.00,38.20,2.00,38.78,0.00,
325092.00,37.98,2.00,38.67,-0.00,
325141.00,38.02,2.00,38.46,0.00,
325190.00,38.02,2.00,38.25,0.00,
325239.00,38.39,2.00,38.12,-0.00,
325288.00,38.39,2.00,38.16,0.00,
325337.00,38.39,2.00,38.24,-0.00,
325386.00,38.93,2.00,38.42,0.00,
325438.00,38.02,2.00,38.42,0.00,
325487.00,38.39,2.00,38.42,-0.00,
325537.00,38.39,2.00,38.42,0.00,
325586.00,37.73,2.00,38.29,-0.00,
325635.00,37.88,2.00,38.08,-0.00,
325684.00,37.88,2.00,38.05,0.00,
325734.00,37.62,2.00,37.90,-0.00,
325783.00,37.44,2.00,37.71,-0.00,
325832.00,38.35,2.00,37.83,0.00,
325881.00,38.35,2.00,37.93,0.00,
325931.00,36.46,2.00,37.65,-0.00,
325985.00,38.10,2.00,37.74,-0.00,
326036.00,37.45,2.00,37.74,0.00,
326085.00,37.48,2.00,37.57,-0.00,
326134.00,37.52,2.00,37.40,0.00,
326186.00,37.66,2.00,37.64,0.00,
326235.00,37.66,2.00,37.56,0.00,
326284.00,37.85,2.00,37.64,-0.00,
326334.00,38.25,2.00,37.79,0.00,
326383.00,38.46,2.00,37.98,0.00,
326432.00,38.61,2.00,38.17,-0.00,
326482.00,38.35,2.00,38.30,-0.00,
326531.00,38.39,2.00,38.41,-0.00,
326580.00,38.39,2.00,38.44,0.00,
326630.00,38.43,2.00,38.43,-0.00,
326679.00,38.90,2.00,38.49,0.00,
326728.00,38.90,2.00,38.60,0.00,
326777.00,37.70,2.00,38.46,-0.00,
326826.00,37.02,2.00,38.19,-0.00,
326876.00,37.16,2.00,37.93,0.00,
326928.00,37.16,2.00,37.59,0.00,
326978.00,36.97,2.00,37.20,-0.00,
327027.00,37.23,2.00,37.11,-0.00,
327076.00,37.23,2.00,37.15,0.00,
327125.00,35.89,2.00,36.90,-0.00,
327174.00,35.86,2.00,36.64,-0.00,
327223.00,35.89,2.00,36.42,0.00,
327273.00,35.89,2.00,36.15,0.00,
327322.00,34.77,2.00,35.66,-0.00,
327372.00,35.28,2.00,35.54,-0.00,
327421.00,35.28,2.00,35.42,0.00,
327475.00,35.89,2.00,35.42,-0.00,
327526.00,35.57,2.00,35.36,0.00,
327575.00,34.69,2.00,35.34,-0.00,
327627.00,34.69,2.00,35.22,-0.00,
327676.00,34.19,2.00,35.01,0.00,
327725.00,35.13,2.00,34.85,-0.00,
327774.00,33.86,2.00,34.51,0.00,
327825.00,33.86,2.00,34.35,-0.00,
327874.00,35.02,2.00,34.41,0.00,
327923.00,35.24,2.00,34.62,0.00,
327972.00,35.24,2.00,34.65,-0.00,
328021.00,34.92,2.00,34.86,-0.00,
328070.00,35.10,2.00,35.11,-0.00,
328119.00,34.48,2.00,35.00,0.00,
328169.00,34.48,2.00,34.84,-0.00,
328219.00,34.99,2.00,34.79,0.00,
328268.00,35.53,2.00,34.91,0.00,
328317.00,35.53,2.00,35.00,0.00,
328368.00,35.42,2.00,35.19,-0.00,
328419.00,35.86,2.00,35.47,-0.00,
328468.00,36.11,2.00,35.69,0.00,
328517.00,36.11,2.00,35.81,-0.00,
328566.00,35.42,2.00,35.78,-0.00,
328615.00,35.57,2.00,35.81,-0.00,
328664.00,35.57,2.00,35.75,0.00,
328714.00,35.60,2.00,35.65,-0.00,
328764.00,34.95,2.00,35.42,0.00,
328813.00,35.17,2.00,35.37,-0.00,
328862.00,35.10,2.00,35.28,0.00,
328911.00,35.39,2.00,35.24,-0.00,
328965.00,35.10,2.00,35.14,0.00,
329015.00,35.10,2.00,35.17,-0.00,
329065.00,35.18,2.00,35.17,0.00,
329117.00,35.10,2.00,35.17,0.00,
329166.00,34.85,2.00,35.07,-0.00,
329215.00,34.85,2.00,35.02,-0.00,
329264.00,34.89,2.00,34.97,0.00,
329313.00,35.33,2.00,35.00,0.00,
329363.00,35.33,2.00,35.05,0.00,
329413.00,35.25,2.00,35.13,-0.00,
329462.00,35.29,2.00,35.22,-0.00,
329511.00,34.57,2.00,35.15,0.00,
329560.00,34.57,2.00,35.00,-0.00,
329609.00,34.21,2.00,34.78,0.00,
329659.00,34.07,2.00,34.54,-0.00,
329708.00,34.07,2.00,34.30,0.00,
329758.00,34.22,2.00,34.23,0.00,
329807.00,33.93,2.00,34.10,0.00,
329858.00,33.13,2.00,33.88,-0.00,
329907.00,33.13,2.00,33.69,-0.00,
329957.00,32.36,2.00,33.35,0.00,
330006.00,30.99,2.00,32.71,-0.00,
330056.00,30.99,2.00,32.12,-0.00,
330105.00,31.02,2.00,31.70,0.00,
330154.00,30.01,2.00,31.07,0.00,
330202.00,28.05,1.00,30.21,-0.00,
330251.00,28.05,1.00,29.62,-0.00,
330301.00,27.52,1.00,28.93,0.00,
330350.00,30.01,2.00,28.73,-0.00,
330399.00,30.01,2.00,28.73,0.00,
330453.00,30.70,2.00,29.26,-0.00,
330502.00,30.12,2.00,29.67,0.00,
330553.00,30.16,2.00,30.20,-0.00,
330605.00,30.16,2.00,30.23,0.00,
330654.00,29.98,1.00,30.23,-0.00,
330703.00,30.12,2.00,30.11,-0.00,
330752.00,30.12,2.00,30.11,0.00,
330801.00,29.65,1.00,30.01,-0.00,
330851.00,29.48,1.00,29.87,-0.00,
330900.00,29.30,1.00,29.73,0.00,
330949.00,29.30,1.00,29.57,-0.00,
330998.00,30.32,2.00,29.61,0.00,
331047.00,30.57,2.00,29.79,0.00,
331096.00,30.57,2.00,30.01,-0.00,
331145.00,31.55,2.00,30.46,-0.00,
331195.00,31.99,2.00,31.00,0.00,
331244.00,32.68,2.00,31.47,-0.00,
331293.00,32.68,2.00,31.90,0.00,
331345.00,33.19,2.00,32.42,-0.00,
331394.00,32.80,2.00,32.67,0.00,
331443.00,32.80,2.00,32.83,-0.00,
331493.00,32.84,2.00,32.86,0.00,
331542.00,33.60,2.00,33.05,0.00,
331591.00,33.13,2.00,33.03,0.00,
331640.00,33.13,2.00,33.10,-0.00,
331689.00,33.49,2.00,33.24,0.00,
331739.00,33.68,2.00,33.41,0.00,
331788.00,33.68,2.00,33.42,-0.00,
331838.00,34.00,2.00,33.60,-0.00,
331887.00,33.90,2.00,33.75,0.00,
331936.00,33.90,2.00,33.83,-0.00,
331990.00,34.30,2.00,33.96,0.00,
332040.00,34.12,2.00,34.04,0.00,
332087.00,34.30,2.00,34.10,-0.00,
332137.00,34.30,2.00,34.18,0.00,
332186.00,34.26,2.00,34.26,-0.00,
332235.00,34.12,2.00,34.22,-0.00,
332285.00,34.23,2.00,34.24,-0.00,
332334.00,34.23,2.00,34.23,0.00,
332383.00,34.16,2.00,34.20,-0.00,
332433.00,33.87,2.00,34.12,-0.00,
332482.00,33.87,2.00,34.07,-0.00,
332531.00,33.94,2.00,34.02,0.00,
332580.00,33.22,2.00,33.81,0.00,
332630.00,33.22,2.00,33.63,-0.00,
332679.00,33.30,2.00,33.51,0.00,
332729.00,33.66,2.00,33.47,0.00,
332781.00,34.03,2.00,33.49,0.00,
332830.00,34.03,2.00,33.65,0.00,
332879.00,33.88,2.00,33.78,-0.00,
332928.00,33.56,2.00,33.83,-0.00,
332977.00,33.56,2.00,33.81,-0.00,
333027.00,33.88,2.00,33.78,0.00,
333076.00,33.81,2.00,33.74,0.00,
333125.00,33.82,2.00,33.72,-0.00,
333175.00,33.82,2.00,33.78,0.00,
333224.00,33.93,2.00,33.85,-0.00,
333273.00,33.82,2.00,33.84,0.00,
333322.00,33.82,2.00,33.84,-0.00,
333372.00,33.85,2.00,33.85,0.00,
333421.00,33.78,2.00,33.84,0.00,
333475.00,33.96,2.00,33.85,-0.00,
333528.00,33.96,2.00,33.88,0.00,
333577.00,33.96,2.00,33.90,-0.00,
333627.00,34.00,2.00,33.93,0.00,
333676.00,34.39,2.00,34.06,0.00,
333725.00,34.39,2.00,34.14,0.00,
333774.00,34.43,2.00,34.24,-0.00,
333823.00,34.32,2.00,34.31,0.00,
333873.00,34.32,2.00,34.37,-0.00,
333923.00,34.47,2.00,34.39,0.00,
333972.00,34.65,2.00,34.44,0.00,
334021.00,34.47,2.00,34.44,0.00,
334070.00,34.47,2.00,34.47,-0.00,
334119.00,34.50,2.00,34.51,0.00,
334168.00,33.99,2.00,34.42,0.00,
334217.00,33.99,2.00,34.29,-0.00,
334270.00,33.96,2.00,34.18,0.00,
334319.00,33.85,2.00,34.06,-0.00,
334369.00,34.47,2.00,34.05,-0.00,
334418.00,34.47,2.00,34.15,0.00,
334467.00,34.07,2.00,34.16,-0.00,
334516.00,33.93,2.00,34.16,-0.00,
334566.00,33.93,2.00,34.17,0.00,
334615.00,33.93,2.00,34.06,0.00,
334664.00,33.67,2.00,33.90,0.00,
334713.00,33.67,2.00,33.82,-0.00,
334763.00,34.22,2.00,33.88,0.00,
334812.00,34.07,2.00,33.91,0.00,
334862.00,34.11,2.00,33.95,-0.00,
334911.00,34.11,2.00,34.04,0.00,
334965.00,34.11,2.00,34.12,-0.00,
335018.00,34.00,2.00,34.08,0.00,
335067.00,34.00,2.00,34.07,-0.00,
335116.00,34.00,2.00,34.05,0.00,
335166.00,33.68,2.00,33.96,0.00,
335215.00,33.82,2.00,33.90,-0.00,
335264.00,33.82,2.00,33.87,0.00,
335313.00,33.86,2.00,33.84,-0.00,
335362.00,33.86,2.00,33.81,0.00,
335412.00,34.22,2.00,33.92,-0.00,
335462.00,34.22,2.00,34.00,0.00,
335511.00,34.26,2.00,34.08,-0.00,
335560.00,34.48,2.00,34.21,0.00,
335609.00,34.48,2.00,34.33,0.00,
335658.00,34.62,2.00,34.41,-0.00,
335707.00,34.51,2.00,34.47,0.00,
335760.00,34.66,2.00,34.55,-0.00,
335809.00,34.66,2.00,34.59,0.00,
335858.00,34.40,2.00,34.57,-0.00,
335907.00,34.33,2.00,34.51,-0.00,
335956.00,34.33,2.00,34.48,0.00,
336005.00,34.59,2.00,34.46,0.00,
336054.00,34.00,2.00,34.33,0.00,
336104.00,34.22,2.00,34.30,-0.00,
336153.00,34.26,2.00,34.28,0.00,
336202.00,34.08,2.00,34.23,-0.00,
336251.00,33.93,2.00,34.10,-0.00,
336300.00,33.93,2.00,34.09,0.00,
336349.00,34.08,2.00,34.06,0.00,
336399.00,34.12,2.00,34.03,0.00,
336453.00,34.00,2.00,34.01,-0.00,
336506.00,34.00,2.00,34.03,-0.00,
336555.00,34.12,2.00,34.06,0.00,
336604.00,33.97,2.00,34.04,0.00,
336654.00,33.97,2.00,34.01,-0.00,
336703.00,33.65,2.00,33.94,0.00,
336752.00,33.68,2.00,33.88,-0.00,
336801.00,33.72,2.00,33.80,0.00,
336850.00,33.72,2.00,33.75,0.00,
336899.00,33.68,2.00,33.69,-0.00,
336948.00,33.76,2.00,33.71,-0.00,
336998.00,33.76,2.00,33.73,0.00,
337047.00,34.01,2.00,33.79,-0.00,
337096.00,33.58,2.00,33.76,0.00,
337145.00,33.58,2.00,33.74,-0.00,
337194.00,33.90,2.00,33.77,0.00,
337246.00,33.65,2.00,33.74,0.00,
337296.00,34.05,2.00,33.75,-0.00,
337345.00,34.05,2.00,33.85,0.00,
337394.00,33.94,2.00,33.92,-0.00,
337443.00,34.12,2.00,33.96,-0.00,
337492.00,34.12,2.00,34.05,0.00,
337541.00,34.23,2.00,34.09,-0.00,
337590.00,34.59,2.00,34.20,0.00,
337641.00,34.45,2.00,34.30,0.00,
337690.00,34.45,2.00,34.37,-0.00,
337739.00,34.52,2.00,34.45,0.00,
337788.00,34.19,2.00,34.44,0.00,
337837.00,34.19,2.00,34.36,-0.00,
337886.00,33.98,2.00,34.27,0.00,
337944.00,33.87,2.00,34.15,-0.00,
337994.00,33.98,2.00,34.04,0.00,
338043.00,33.98,2.00,34.00,0.00,
338092.00,33.94,2.00,33.95,-0.00,
338141.00,34.23,2.00,34.00,-0.00,
338191.00,33.80,2.00,33.99,0.00,
338241.00,33.80,2.00,33.95,-0.00,
338290.00,33.58,2.00,33.87,0.00,
338339.00,34.20,2.00,33.92,-0.00,
338388.00,34.20,2.00,33.92,0.00,
338437.00,33.84,2.00,33.92,-0.00,
338486.00,33.44,2.00,33.85,-0.00,
338536.00,33.55,2.00,33.85,-0.00,
338586.00,33.55,2.00,33.72,0.00,
338635.00,33.84,2.00,33.64,-0.00,
338686.00,33.77,2.00,33.63,0.00,
338736.00,33.77,2.00,33.70,-0.00,
338785.00,33.52,2.00,33.69,0.00,
338835.00,33.74,2.00,33.73,-0.00,
338884.00,33.85,2.00,33.73,0.00,
338933.00,33.85,2.00,33.74,-0.00,
338982.00,33.34,2.00,33.66,-0.00,
339031.00,34.03,2.00,33.76,-0.00,
339081.00,34.03,2.00,33.82,0.00,
339131.00,33.89,2.00,33.83,-0.00,
339180.00,33.85,2.00,33.83,-0.00,
339229.00,33.96,2.00,33.95,0.00,
339278.00,33.99,2.00,33.94,0.00,
339327.00,34.28,2.00,33.99,-0.00,
339376.00,34.10,2.00,34.04,0.00,
339434.00,34.10,2.00,34.09,-0.00,
339484.00,34.35,2.00,34.17,0.00,
339533.00,34.32,2.00,34.23,0.00,
339582.00,34.25,2.00,34.22,-0.00,
339631.00,34.25,2.00,34.25,-0.00,
339680.00,34.75,2.00,34.38,0.00,
339730.00,34.03,2.00,34.32,0.00,
339780.00,34.03,2.00,34.26,-0.00,
339829.00,34.17,2.00,34.25,0.00,
339878.00,34.32,2.00,34.26,0.00,
339927.00,33.74,2.00,34.06,0.00,
339976.00,33.74,2.00,34.00,-0.00,
340026.00,34.06,2.00,34.01,0.00,
340075.00,34.27,2.00,34.03,0.00,
340124.00,34.27,2.00,34.02,-0.00,
340176.00,34.34,2.00,34.14,-0.00,
340225.00,34.38,2.00,34.27,0.00,
340274.00,34.13,2.00,34.28,-0.00,
340325.00,34.13,2.00,34.25,-0.00,
340374.00,34.71,2.00,34.34,0.00,
340423.00,34.42,2.00,34.35,0.00,
340472.00,34.42,2.00,34.36,-0.00,
340521.00,34.42,2.00,34.42,0.00,
340570.00,34.82,2.00,34.56,0.00,
340619.00,34.75,2.00,34.57,0.00,
340670.00,34.75,2.00,34.64,-0.00,
340719.00,34.61,2.00,34.67,0.00,
340768.00,34.68,2.00,34.72,-0.00,
340817.00,34.68,2.00,34.70,0.00,
340866.00,34.76,2.00,34.70,-0.00,
340924.00,35.12,2.00,34.77,0.00,
340974.00,35.05,2.00,34.86,0.00,
341023.00,35.05,2.00,34.93,-0.00,
341072.00,34.66,2.00,34.93,0.00,
341121.00,35.21,2.00,35.02,-0.00,
341170.00,35.21,2.00,35.04,0.00,
341220.00,35.14,2.00,35.05,-0.00,
341270.00,35.43,2.00,35.13,-0.00,
341319.00,35.00,2.00,35.20,0.00,
341368.00,35.00,2.00,35.15,-0.00,
341417.00,35.14,2.00,35.14,0.00,
341466.00,35.07,2.00,35.12,0.00,
341515.00,35.07,2.00,35.05,-0.00,
341565.00,35.32,2.00,35.12,0.00,
341614.00,35.17,2.00,35.15,0.00,
341666.00,35.42,2.00,35.21,-0.00,
341715.00,35.42,2.00,35.28,0.00,
341764.00,35.39,2.00,35.34,-0.00,
341813.00,35.06,2.00,35.29,-0.00,
341863.00,35.06,2.00,35.27,-0.00,
341912.00,34.88,2.00,35.16,0.00,
341961.00,34.95,2.00,35.07,-0.00,
342010.00,34.91,2.00,34.97,0.00,
342059.00,34.91,2.00,34.94,-0.00,
342145.00,34.48,2.00,34.83,0.00,
342406.00,34.19,2.00,34.69,-0.00,
342665.00,35.02,2.00,34.70,0.00,
342933.00,34.73,2.00,34.66,0.00,
343190.00,34.62,2.00,34.60,-0.00,
343563.00,34.88,2.00,34.68,0.00,
343730.00,34.37,2.00,34.72,0.00,
343780.00,34.15,2.00,34.55,-0.00,
343829.00,34.73,2.00,34.55,0.00,
343878.00,34.73,2.00,34.57,0.00,
343927.00,34.48,2.00,34.49,-0.00,
343976.00,34.41,2.00,34.50,-0.00,
344025.00,34.95,2.00,34.66,0.00,
344074.00,34.95,2.00,34.70,0.00,
344124.00,35.10,2.00,34.78,-0.00,
344173.00,34.88,2.00,34.86,0.00,
344222.00,34.88,2.00,34.95,-0.00,
344271.00,34.30,2.00,34.82,0.00,
344320.00,34.81,2.00,34.80,-0.00,
344369.00,35.14,2.00,34.81,0.00,
344422.00,35.14,2.00,34.86,-0.00,
344471.00,34.78,2.00,34.84,-0.00,
344520.00,34.53,2.00,34.88,-0.00,
344569.00,34.53,2.00,34.82,0.00,
344619.00,35.03,2.00,34.80,0.00,
344668.00,34.34,2.00,34.64,0.00,
344718.00,34.67,2.00,34.62,-0.00,
344767.00,34.67,2.00,34.65,0.00,
344816.00,34.55,2.00,34.65,-0.00,
344865.00,34.84,2.00,34.61,-0.00,
344914.00,34.84,2.00,34.71,0.00,
344964.00,35.20,2.00,34.82,-0.00,
345013.00,34.88,2.00,34.86,0.00,
345063.00,34.77,2.00,34.91,-0.00,
345112.00,34.81,2.00,34.90,0.00,
345164.00,35.20,2.00,34.97,0.00,
345218.00,34.84,2.00,34.90,0.00,
345267.00,34.84,2.00,34.89,-0.00,
345318.00,34.88,2.00,34.91,0.00,
345367.00,34.59,2.00,34.87,0.00,
345416.00,34.37,2.00,34.70,-0.00,
345465.00,34.37,2.00,34.61,0.00,
345514.00,34.62,2.00,34.56,0.00,
345563.00,34.77,2.00,34.54,0.00,
345612.00,34.77,2.00,34.58,-0.00,
345663.00,35.02,2.00,34.71,-0.00,
345712.00,35.42,2.00,34.92,0.00,
345761.00,34.58,2.00,34.91,0.00,
345810.00,34.58,2.00,34.87,-0.00,
345859.00,34.91,2.00,34.90,0.00,
345911.00,34.40,2.00,34.78,0.00,
345961.00,34.40,2.00,34.57,-0.00,
346010.00,34.44,2.00,34.55,0.00,
346059.00,34.44,2.00,34.52,0.00,
346108.00,34.18,2.00,34.37,-0.00,
346157.00,34.18,2.00,34.33,-0.00,
346207.00,34.26,2.00,34.30,0.00,
346257.00,34.44,2.00,34.30,0.00,
346306.00,34.44,2.00,34.30,0.00,
346355.00,33.93,2.00,34.25,-0.00,
346404.00,34.40,2.00,34.29,-0.00,
346453.00,34.62,2.00,34.36,0.00,
346502.00,34.62,2.00,34.40,-0.00,
346551.00,34.29,2.00,34.37,-0.00,
346602.00,34.76,2.00,34.54,-0.00,
346653.00,34.76,2.00,34.61,0.00,
346708.00,34.84,2.00,34.65,-0.00,
346757.00,35.02,2.00,34.73,0.00,
346806.00,34.65,2.00,34.81,0.00,
346857.00,34.65,2.00,34.79,-0.00,
346906.00,35.12,2.00,34.86,0.00,
346955.00,34.98,2.00,34.89,0.00,
347004.00,34.98,2.00,34.88,-0.00,
347053.00,34.95,2.00,34.94,0.00,
347102.00,34.47,2.00,34.90,-0.00,
347152.00,34.84,2.00,34.84,-0.00,
347201.00,34.84,2.00,34.82,0.00,
347251.00,34.65,2.00,34.75,-0.00,
347300.00,34.58,2.00,34.68,-0.00,
347349.00,34.58,2.00,34.70,0.00,
347401.00,34.62,2.00,34.66,0.00,
347451.00,34.77,2.00,34.64,0.00,
347500.00,35.16,2.00,34.74,0.00,
347549.00,35.16,2.00,34.86,0.00,
347598.00,34.84,2.00,34.91,-0.00,
347647.00,34.44,2.00,34.87,-0.00,
347697.00,34.44,2.00,34.81,-0.00,
347747.00,34.58,2.00,34.69,0.00,
347796.00,34.91,2.00,34.64,0.00,
347845.00,34.98,2.00,34.67,0.00,
347894.00,34.98,2.00,34.78,-0.00,
347943.00,34.69,2.00,34.83,-0.00,
347992.00,34.58,2.00,34.83,-0.00,
348042.00,34.58,2.00,34.76,0.00,
348092.00,34.26,2.00,34.62,0.00,
348144.00,34.15,2.00,34.45,-0.00,
348198.00,34.84,2.00,34.48,0.00,
348247.00,34.84,2.00,34.53,0.00,
348297.00,34.87,2.00,34.59,-0.00,
348347.00,35.02,2.00,34.74,0.00,
348396.00,35.02,2.00,34.92,0.00,
348445.00,35.02,2.00,34.95,-0.00,
348494.00,34.69,2.00,34.92,0.00,
348543.00,34.55,2.00,34.86,-0.00,
348592.00,34.55,2.00,34.76,0.00,
348641.00,35.53,2.00,34.87,0.00,
348692.00,34.98,2.00,34.86,0.00,
348741.00,34.98,2.00,34.92,-0.00,
348790.00,34.87,2.00,34.98,0.00,
348839.00,35.05,2.00,35.08,-0.00,
348891.00,34.91,2.00,34.96,0.00,
348940.00,34.91,2.00,34.94,-0.00,
348990.00,34.84,2.00,34.92,0.00,
349039.00,34.44,2.00,34.83,-0.00,
349088.00,34.44,2.00,34.71,-0.00,
349137.00,34.84,2.00,34.69,0.00,
349186.00,34.73,2.00,34.66,0.00,
349235.00,34.55,2.00,34.60,-0.00,
349285.00,34.55,2.00,34.62,-0.00,
349334.00,34.76,2.00,34.68,0.00,
349383.00,34.40,2.00,34.60,0.00,
349432.00,34.40,2.00,34.53,-0.00,
349481.00,35.20,2.00,34.66,0.00,
349530.00,35.02,2.00,34.76,0.00,
349582.00,34.62,2.00,34.73,-0.00,
349632.00,34.62,2.00,34.77,-0.00,
349681.00,34.83,2.00,34.86,0.00,
349735.00,35.02,2.00,34.82,0.00,
349784.00,35.34,2.00,34.88,-0.00,
349833.00,35.34,2.00,35.03,0.00,
349883.00,34.62,2.00,35.03,-0.00,
349932.00,34.47,2.00,34.96,-0.00,
349981.00,34.47,2.00,34.85,0.00,
350030.00,34.43,2.00,34.66,0.00,
350079.00,34.42,2.00,34.48,-0.00,
350128.00,34.42,2.00,34.44,0.00,
350177.00,34.57,2.00,34.46,0.00,
350227.00,34.79,2.00,34.53,0.00,
350276.00,34.71,2.00,34.58,0.00,
350328.00,34.71,2.00,34.64,-0.00,
350377.00,34.97,2.00,34.75,0.00,
