Time (milliseconds),Altitude (meters),Flight Stage (0-4),Filtered Altitude,Second Derivative
323695,35.95,2,37.6,0
323745,37.29,2,37.44,0
323794,37.29,2,37.23,0
323843,38.39,2,37.25,0
323892,38.46,2,37.48,0
323945,38.46,2,37.98,0
323994,38.86,2,38.29,0
324043,38.39,2,38.51,0
324092,37.62,2,38.36,0
324141,37.62,2,38.19,0
324190,37.3,2,37.96,0
324240,38.06,2,37.8,0
324289,38.06,2,37.74,0
324338,38.25,2,37.86,0
324387,37.81,2,37.9,0
324436,37.81,2,38,0
324485,37.59,2,37.9,0
324540,38.32,2,37.95,0
324589,38.1,2,37.92,0
324638,38.1,2,37.98,0
324698,38.64,2,38.15,0
324747,38.24,2,38.28,0
324797,38.49,2,38.31,0
324846,38.49,2,38.39,0
324895,39.11,2,38.6,0
324944,39.04,2,38.68,0
324993,39.04,2,38.83,0
325042,38.2,2,38.78,0
325092,37.98,2,38.67,0
325141,38.02,2,38.46,0
325190,38.02,2,38.25,0
325239,38.39,2,38.12,0
325288,38.39,2,38.16,0
325337,38.39,2,38.24,0
325386,38.93,2,38.42,0
325438,38.02,2,38.42,0
325487,38.39,2,38.42,0
325537,38.39,2,38.42,0
325586,37.73,2,38.29,0
325635,37.88,2,38.08,0
325684,37.88,2,38.05,0
325734,37.62,2,37.9,0
325783,37.44,2,37.71,0
325832,38.35,2,37.83,0
325881,38.35,2,37.93,0
325931,36.46,2,37.65,0
325985,38.1,2,37.74,0
326036,37.45,2,37.74,0
326085,37.48,2,37.57,0
326134,37.52,2,37.4,0
326186,37.66,2,37.64,0
326235,37.66,2,37.56,0
326284,37.85,2,37.64,0
326334,38.25,2,37.79,0
326383,38.46,2,37.98,0
326432,38.61,2,38.17,0
326482,38.35,2,38.3,0
326531,38.39,2,38.41,0
326580,38.39,2,38.44,0
326630,38.43,2,38.43,0
326679,38.9,2,38.49,0
326728,38.9,2,38.6,0
326777,37.7,2,38.46,0
326826,37.02,2,38.19,0
326876,37.16,2,37.93,0
326928,37.16,2,37.59,0
326978,36.97,2,37.2,0
327027,37.23,2,37.11,0
327076,37.23,2,37.15,0
327125,35.89,2,36.9,0
327174,35.86,2,36.64,0
327223,35.89,2,36.42,0
327273,35.89,2,36.15,0
327322,34.77,2,35.66,0
327372,35.28,2,35.54,0
327421,35.28,2,35.42,0
327475,35.89,2,35.42,0
327526,35.57,2,35.36,0
327575,34.69,2,35.34,0
327627,34.69,2,35.22,0
327676,34.19,2,35.01,0
327725,35.13,2,34.85,0
327774,33.86,2,34.51,0
327825,33.86,2,34.35,0
327874,35.02,2,34.41,0
327923,35.24,2,34.62,0
327972,35.24,2,34.65,0
328021,34.92,2,34.86,0
328070,35.1,2,35.11,0
328119,34.48,2,35,0
328169,34.48,2,34.84,0
328219,34.99,2,34.79,0
328268,35.53,2,34.91,0
328317,35.53,2,35,0
328368,35.42,2,35.19,0
328419,35.86,2,35.47,0
328468,36.11,2,35.69,0
328517,36.11,2,35.81,0
328566,35.42,2,35.78,0
328615,35.57,2,35.81,0
328664,35.57,2,35.75,0
328714,35.6,2,35.65,0
328764,34.95,2,35.42,0
328813,35.17,2,35.37,0
328862,35.1,2,35.28,0
328911,35.39,2,35.24,0
328965,35.1,2,35.14,0
329015,35.1,2,35.17,0
329065,35.18,2,35.17,0
329117,35.1,2,35.17,0
329166,34.85,2,35.07,0
329215,34.85,2,35.02,0
329264,34.89,2,34.97,0
329313,35.33,2,35,0
329363,35.33,2,35.05,0
329413,35.25,2,35.13,0
329462,35.29,2,35.22,0
329511,34.57,2,35.15,0
329560,34.57,2,35,0
329609,34.21,2,34.78,0
329659,34.07,2,34.54,0
329708,34.07,2,34.3,0
329758,34.22,2,34.23,0
329807,33.93,2,34.1,0
329858,33.13,2,33.88,0
329907,33.13,2,33.69,0
329957,32.36,2,33.35,0
330006,30.99,2,32.71,0
330056,30.99,2,32.12,0
330105,31.02,2,31.7,0
330154,30.01,2,31.07,0
330202,28.05,1,30.21,0
330251,28.05,1,29.62,0
330301,27.52,1,28.93,0
330350,30.01,2,28.73,0
330399,30.01,2,28.73,0
330453,30.7,2,29.26,0
330502,30.12,2,29.67,0
330553,30.16,2,30.2,0
330605,30.16,2,30.23,0
330654,29.98,1,30.23,0
330703,30.12,2,30.11,0
330752,30.12,2,30.11,0
330801,29.65,1,30.01,0
330851,29.48,1,29.87,0
330900,29.3,1,29.73,0
330949,29.3,1,29.57,0
330998,30.32,2,29.61,0
331047,30.57,2,29.79,0
331096,30.57,2,30.01,0
331145,31.55,2,30.46,0
331195,31.99,2,31,0
331244,32.68,2,31.47,0
331293,32.68,2,31.9,0
331345,33.19,2,32.42,0
331394,32.8,2,32.67,0
331443,32.8,2,32.83,0
331493,32.84,2,32.86,0
331542,33.6,2,33.05,0
331591,33.13,2,33.03,0
331640,33.13,2,33.1,0
331689,33.49,2,33.24,0
331739,33.68,2,33.41,0
331788,33.68,2,33.42,0
331838,34,2,33.6,0
331887,33.9,2,33.75,0
331936,33.9,2,33.83,0
331990,34.3,2,33.96,0
332040,34.12,2,34.04,0
332087,34.3,2,34.1,0
332137,34.3,2,34.18,0
332186,34.26,2,34.26,0
332235,34.12,2,34.22,0
332285,34.23,2,34.24,0
332334,34.23,2,34.23,0
332383,34.16,2,34.2,0
332433,33.87,2,34.12,0
332482,33.87,2,34.07,0
332531,33.94,2,34.02,0
332580,33.22,2,33.81,0
332630,33.22,2,33.63,0
332679,33.3,2,33.51,0
332729,33.66,2,33.47,0
332781,34.03,2,33.49,0
332830,34.03,2,33.65,0
332879,33.88,2,33.78,0
332928,33.56,2,33.83,0
332977,33.56,2,33.81,0
333027,33.88,2,33.78,0
333076,33.81,2,33.74,0
333125,33.82,2,33.72,0
333175,33.82,2,33.78,0
333224,33.93,2,33.85,0
333273,33.82,2,33.84,0
333322,33.82,2,33.84,0
333372,33.85,2,33.85,0
333421,33.78,2,33.84,0
333475,33.96,2,33.85,0
333528,33.96,2,33.88,0
333577,33.96,2,33.9,0
333627,34,2,33.93,0
333676,34.39,2,34.06,0
333725,34.39,2,34.14,0
333774,34.43,2,34.24,0
333823,34.32,2,34.31,0
333873,34.32,2,34.37,0
333923,34.47,2,34.39,0
333972,34.65,2,34.44,0
334021,34.47,2,34.44,0
334070,34.47,2,34.47,0
334119,34.5,2,34.51,0
334168,33.99,2,34.42,0
334217,33.99,2,34.29,0
334270,33.96,2,34.18,0
334319,33.85,2,34.06,0
334369,34.47,2,34.05,0
334418,34.47,2,34.15,0
334467,34.07,2,34.16,0
334516,33.93,2,34.16,0
334566,33.93,2,34.17,0
334615,33.93,2,34.06,0
334664,33.67,2,33.9,0
334713,33.67,2,33.82,0
334763,34.22,2,33.88,0
334812,34.07,2,33.91,0
334862,34.11,2,33.95,0
334911,34.11,2,34.04,0
334965,34.11,2,34.12,0
335018,34,2,34.08,0
335067,34,2,34.07,0
335116,34,2,34.05,0
335166,33.68,2,33.96,0
335215,33.82,2,33.9,0
335264,33.82,2,33.87,0
335313,33.86,2,33.84,0
335362,33.86,2,33.81,0
335412,34.22,2,33.92,0
335462,34.22,2,34,0
335511,34.26,2,34.08,0
335560,34.48,2,34.21,0
335609,34.48,2,34.33,0
335658,34.62,2,34.41,0
335707,34.51,2,34.47,0
335760,34.66,2,34.55,0
335809,34.66,2,34.59,0
335858,34.4,2,34.57,0
335907,34.33,2,34.51,0
335956,34.33,2,34.48,0
336005,34.59,2,34.46,0
336054,34,2,34.33,0
336104,34.22,2,34.3,0
336153,34.26,2,34.28,0
336202,34.08,2,34.23,0
336251,33.93,2,34.1,0
336300,33.93,2,34.09,0
336349,34.08,2,34.06,0
336399,34.12,2,34.03,0
336453,34,2,34.01,0
336506,34,2,34.03,0
336555,34.12,2,34.06,0
336604,33.97,2,34.04,0
336654,33.97,2,34.01,0
336703,33.65,2,33.94,0
336752,33.68,2,33.88,0
336801,33.72,2,33.8,0
336850,33.72,2,33.75,0
336899,33.68,2,33.69,0
336948,33.76,2,33.71,0
336998,33.76,2,33.73,0
337047,34.01,2,33.79,0
337096,33.58,2,33.76,0
337145,33.58,2,33.74,0
337194,33.9,2,33.77,0
337246,33.65,2,33.74,0
337296,34.05,2,33.75,0
337345,34.05,2,33.85,0
337394,33.94,2,33.92,0
337443,34.12,2,33.96,0
337492,34.12,2,34.05,0
337541,34.23,2,34.09,0
337590,34.59,2,34.2,0
337641,34.45,2,34.3,0
337690,34.45,2,34.37,0
337739,34.52,2,34.45,0
337788,34.19,2,34.44,0
337837,34.19,2,34.36,0
337886,33.98,2,34.27,0
337944,33.87,2,34.15,0
337994,33.98,2,34.04,0
338043,33.98,2,34,0
338092,33.94,2,33.95,0
338141,34.23,2,34,0
338191,33.8,2,33.99,0
338241,33.8,2,33.95,0
338290,33.58,2,33.87,0
338339,34.2,2,33.92,0
338388,34.2,2,33.92,0
338437,33.84,2,33.92,0
338486,33.44,2,33.85,0
338536,33.55,2,33.85,0
338586,33.55,2,33.72,0
338635,33.84,2,33.64,0
338686,33.77,2,33.63,0
338736,33.77,2,33.7,0
338785,33.52,2,33.69,0
338835,33.74,2,33.73,0
338884,33.85,2,33.73,0
338933,33.85,2,33.74,0
338982,33.34,2,33.66,0
339031,34.03,2,33.76,0
339081,34.03,2,33.82,0
339131,33.89,2,33.83,0
339180,33.85,2,33.83,0
339229,33.96,2,33.95,0
339278,33.99,2,33.94,0
339327,34.28,2,33.99,0
339376,34.1,2,34.04,0
339434,34.1,2,34.09,0
339484,34.35,2,34.17,0
339533,34.32,2,34.23,0
339582,34.25,2,34.22,0
339631,34.25,2,34.25,0
339680,34.75,2,34.38,0
339730,34.03,2,34.32,0
339780,34.03,2,34.26,0
339829,34.17,2,34.25,0
339878,34.32,2,34.26,0
339927,33.74,2,34.06,0
339976,33.74,2,34,0
340026,34.06,2,34.01,0
340075,34.27,2,34.03,0
340124,34.27,2,34.02,0
340176,34.34,2,34.14,0
340225,34.38,2,34.27,0
340274,34.13,2,34.28,0
340325,34.13,2,34.25,0
340374,34.71,2,34.34,0
340423,34.42,2,34.35,0
340472,34.42,2,34.36,0
340521,34.42,2,34.42,0
340570,34.82,2,34.56,0
340619,34.75,2,34.57,0
340670,34.75,2,34.64,0
340719,34.61,2,34.67,0
340768,34.68,2,34.72,0
340817,34.68,2,34.7,0
340866,34.76,2,34.7,0
340924,35.12,2,34.77,0
340974,35.05,2,34.86,0
341023,35.05,2,34.93,0
341072,34.66,2,34.93,0
341121,35.21,2,35.02,0
341170,35.21,2,35.04,0
341220,35.14,2,35.05,0
341270,35.43,2,35.13,0
341319,35,2,35.2,0
341368,35,2,35.15,0
341417,35.14,2,35.14,0
341466,35.07,2,35.12,0
341515,35.07,2,35.05,0
341565,35.32,2,35.12,0
341614,35.17,2,35.15,0
341666,35.42,2,35.21,0
341715,35.42,2,35.28,0
341764,35.39,2,35.34,0
341813,35.06,2,35.29,0
341863,35.06,2,35.27,0
341912,34.88,2,35.16,0
341961,34.95,2,35.07,0
342010,34.91,2,34.97,0
342059,34.91,2,34.94,0
342145,34.48,2,34.83,0
342406,34.19,2,34.69,0
342665,35.02,2,34.7,0
342933,34.73,2,34.66,0
343190,34.62,2,34.6,0
343563,34.88,2,34.68,0
343730,34.37,2,34.72,0
343780,34.15,2,34.55,0
343829,34.73,2,34.55,0
343878,34.73,2,34.57,0
343927,34.48,2,34.49,0
343976,34.41,2,34.5,0
344025,34.95,2,34.66,0
344074,34.95,2,34.7,0
344124,35.1,2,34.78,0
344173,34.88,2,34.86,0
344222,34.88,2,34.95,0
344271,34.3,2,34.82,0
344320,34.81,2,34.8,0
344369,35.14,2,34.81,0
344422,35.14,2,34.86,0
344471,34.78,2,34.84,0
344520,34.53,2,34.88,0
344569,34.53,2,34.82,0
344619,35.03,2,34.8,0
344668,34.34,2,34.64,0
344718,34.67,2,34.62,0
344767,34.67,2,34.65,0
344816,34.55,2,34.65,0
344865,34.84,2,34.61,0
344914,34.84,2,34.71,0
344964,35.2,2,34.82,0
345013,34.88,2,34.86,0
345063,34.77,2,34.91,0
345112,34.81,2,34.9,0
345164,35.2,2,34.97,0
345218,34.84,2,34.9,0
345267,34.84,2,34.89,0
345318,34.88,2,34.91,0
345367,34.59,2,34.87,0
345416,34.37,2,34.7,0
345465,34.37,2,34.61,0
345514,34.62,2,34.56,0
345563,34.77,2,34.54,0
345612,34.77,2,34.58,0
345663,35.02,2,34.71,0
345712,35.42,2,34.92,0
345761,34.58,2,34.91,0
345810,34.58,2,34.87,0
345859,34.91,2,34.9,0
345911,34.4,2,34.78,0
345961,34.4,2,34.57,0
346010,34.44,2,34.55,0
346059,34.44,2,34.52,0
346108,34.18,2,34.37,0
346157,34.18,2,34.33,0
346207,34.26,2,34.3,0
346257,34.44,2,34.3,0
346306,34.44,2,34.3,0
346355,33.93,2,34.25,0
346404,34.4,2,34.29,0
346453,34.62,2,34.36,0
346502,34.62,2,34.4,0
346551,34.29,2,34.37,0
346602,34.76,2,34.54,0
346653,34.76,2,34.61,0
346708,34.84,2,34.65,0
346757,35.02,2,34.73,0
346806,34.65,2,34.81,0
346857,34.65,2,34.79,0
346906,35.12,2,34.86,0
346955,34.98,2,34.89,0
347004,34.98,2,34.88,0
347053,34.95,2,34.94,0
347102,34.47,2,34.9,0
347152,34.84,2,34.84,0
347201,34.84,2,34.82,0
347251,34.65,2,34.75,0
347300,34.58,2,34.68,0
347349,34.58,2,34.7,0
347401,34.62,2,34.66,0
347451,34.77,2,34.64,0
347500,35.16,2,34.74,0
347549,35.16,2,34.86,0
347598,34.84,2,34.91,0
347647,34.44,2,34.87,0
347697,34.44,2,34.81,0
347747,34.58,2,34.69,0
347796,34.91,2,34.64,0
347845,34.98,2,34.67,0
347894,34.98,2,34.78,0
347943,34.69,2,34.83,0
347992,34.58,2,34.83,0
348042,34.58,2,34.76,0
348092,34.26,2,34.62,0
348144,34.15,2,34.45,0
348198,34.84,2,34.48,0
348247,34.84,2,34.53,0
348297,34.87,2,34.59,0
348347,35.02,2,34.74,0
348396,35.02,2,34.92,0
348445,35.02,2,34.95,0
348494,34.69,2,34.92,0
348543,34.55,2,34.86,0
348592,34.55,2,34.76,0
348641,35.53,2,34.87,0
348692,34.98,2,34.86,0
348741,34.98,2,34.92,0
348790,34.87,2,34.98,0
348839,35.05,2,35.08,0
348891,34.91,2,34.96,0
348940,34.91,2,34.94,0
348990,34.84,2,34.92,0
349039,34.44,2,34.83,0
349088,34.44,2,34.71,0
349137,34.84,2,34.69,0
349186,34.73,2,34.66,0
349235,34.55,2,34.6,0
349285,34.55,2,34.62,0
349334,34.76,2,34.68,0
349383,34.4,2,34.6,0
349432,34.4,2,34.53,0
349481,35.2,2,34.66,0
349530,35.02,2,34.76,0
349582,34.62,2,34.73,0
349632,34.62,2,34.77,0
349681,34.83,2,34.86,0
349735,35.02,2,34.82,0
349784,35.34,2,34.88,0
349833,35.34,2,35.03,0
349883,34.62,2,35.03,0
349932,34.47,2,34.96,0
349981,34.47,2,34.85,0
350030,34.43,2,34.66,0
350079,34.42,2,34.48,0
350128,34.42,2,34.44,0
350177,34.57,2,34.46,0
350227,34.79,2,34.53,0
350276,34.71,2,34.58,0
350328,34.71,2,34.64,0
350377,34.97,2,34.75,0
350426,34.46,2,34.73,0
350475,34.46,2,34.66,0
350526,34.97,2,34.71,0
350575,34.5,2,34.67,0
350624,34.79,2,34.63,0
350673,34.79,2,34.7,0
350722,34.57,2,34.72,0
350771,34.57,2,34.64,0
350821,34.57,2,34.66,0
350870,34.35,2,34.57,0
350920,34.53,2,34.52,0
350969,34.6,2,34.53,0
351018,34.6,2,34.53,0
351070,34.54,2,34.53,0
351120,34.61,2,34.58,0
351169,34.61,2,34.59,0
351223,34.5,2,34.57,0
351273,34.57,2,34.56,0
351322,34.57,2,34.57,0
351371,34.57,2,34.56,0
351422,34.32,2,34.5,0
351471,34.54,2,34.51,0
351520,34.64,2,34.53,0
351569,34.64,2,34.54,0
351618,34.14,2,34.46,0
351667,33.89,2,34.37,0
351717,33.89,2,34.24,0
351767,34.14,2,34.14,0
351818,34.11,2,34.03,0
351868,34.21,2,34.04,0
351917,34.21,2,34.11,0
351966,34.5,2,34.23,0
352016,34.21,2,34.25,0
352065,34.21,2,34.27,0
352114,34.28,2,34.28,0
352163,34.54,2,34.35,0
352212,34.54,2,34.36,0
352262,34.86,2,34.49,0
352311,34.83,2,34.61,0
352361,34.61,2,34.67,0
352410,34.61,2,34.69,0
352459,34.86,2,34.75,0
352508,34.72,2,34.72,0
352560,34.72,2,34.7,0
352609,34.68,2,34.72,0
352659,34.72,2,34.74,0
352714,34.25,2,34.62,0
352763,34.25,2,34.52,0
352812,34.32,2,34.44,0
352862,34.28,2,34.36,0
352912,34.46,2,34.31,0
352961,34.46,2,34.35,0
353010,34.39,2,34.38,0
353059,34.5,2,34.42,0
353108,34.5,2,34.46,0
353157,34.42,2,34.45,0
353206,34.17,2,34.39,0
353257,34.16,2,34.35,0
353309,34.16,2,34.28,0
353358,34.31,2,34.25,0
353407,34.57,2,34.28,0
353456,34.57,2,34.36,0
353505,33.84,2,34.29,0
353555,33.99,2,34.25,0
353604,34.02,2,34.2,0
353654,34.02,2,34.09,0
353703,34.13,2,34,0
353752,34.16,2,34.07,0
353801,34.16,2,34.1,0
353851,34.42,2,34.18,0
353900,34.16,2,34.21,0
353949,34.16,2,34.21,0
354001,34.2,2,34.22,0
354050,34.63,2,34.32,0
354100,34.45,2,34.32,0
354150,34.45,2,34.38,0
354204,34.56,2,34.46,0
354254,34.31,2,34.48,0
354303,34.49,2,34.45,0
354352,34.49,2,34.46,0
354401,34.63,2,34.5,0
354451,34.27,2,34.44,0
354500,34.27,2,34.43,0
354550,34.05,2,34.34,0
354599,34.45,2,34.34,0
354648,33.98,2,34.21,0
354697,33.98,2,34.15,0
354750,34.09,2,34.11,0
354799,34.02,2,34.1,0
354848,34.02,2,34.02,0
354897,34.2,2,34.06,0
354946,33.91,2,34.05,0
354995,34.56,2,34.14,0
355045,34.56,2,34.25,0
355094,34.2,2,34.29,0
355143,34.27,2,34.3,0
355192,34.27,2,34.37,0
355241,34.23,2,34.31,0
355290,33.91,2,34.18,0
355339,33.87,2,34.11,0
355389,33.87,2,34.03,0
355438,34.24,2,34.03,0
355490,34.16,2,34.01,0
355539,34.16,2,34.06,0
355588,34.42,2,34.17,0
355637,34.09,2,34.21,0
355692,34.49,2,34.26,0
355741,34.49,2,34.33,0
355790,34.7,2,34.44,0
355839,34.38,2,34.43,0
355888,34.38,2,34.49,0
355937,34.34,2,34.46,0
355987,34.23,2,34.41,0
356036,34.41,2,34.35,0
356085,34.41,2,34.36,0
356134,34.34,2,34.35,0
356183,34.27,2,34.33,0
356235,34.27,2,34.34,0
356285,34.12,2,34.28,0
356334,34.23,2,34.25,0
356384,34.28,2,34.23,0
356433,34.28,2,34.24,0
356482,34.07,2,34.19,0
356531,34.1,2,34.19,0
356581,34.1,2,34.16,0
356630,33.74,2,34.06,0
356679,33.95,2,33.99,0
356729,33.84,2,33.95,0
356778,33.84,2,33.9,0
356827,34.1,2,33.89,0
356876,34.21,2,33.99,0
356926,34.21,2,34.04,0
356978,34.13,2,34.1,0
357027,33.66,2,34.06,0
357076,33.66,2,33.97,0
357126,33.66,2,33.86,0
357181,33.99,2,33.82,0
357230,33.62,2,33.72,0
357280,33.62,2,33.71,0
357329,33.66,2,33.71,0
357378,33.99,2,33.78,0
357427,33.7,2,33.72,0
357477,33.7,2,33.73,0
357526,33.84,2,33.77,0
357575,34.09,2,33.86,0
357624,34.09,2,33.88,0
357674,34.13,2,33.97,0
357725,33.95,2,34.02,0
357775,33.69,2,33.99,0
357825,33.69,2,33.91,0
357874,34.05,2,33.9,0
357923,33.65,2,33.81,0
357972,33.65,2,33.75,0
358021,33.8,2,33.77,0
358070,33.98,2,33.83,0
358120,33.98,2,33.81,0
358169,33.98,2,33.88,0
358219,34.16,2,33.98,0
358268,33.87,2,33.99,0
358317,33.87,2,33.97,0
358366,34.2,2,34.02,0
358416,34.16,2,34.05,0
358468,33.8,2,33.98,0
358517,33.8,2,33.96,0
358566,33.72,2,33.93,0
358615,34.34,2,33.96,0
358670,34.34,2,34,0
358720,34.23,2,34.09,0
358769,34.12,2,34.15,0
358818,34.34,2,34.28,0
358867,34.34,2,34.28,0
358916,34.02,2,34.21,0
358966,33.76,2,34.12,0
359016,33.76,2,34.04,0
359065,34.45,2,34.07,0
359114,34.27,2,34.05,0
359163,34.2,2,34.09,0
359210,34.2,2,34.18,0
359259,34.05,2,34.23,0
359308,34.05,2,34.15,0
359358,34.05,2,34.11,0
359407,34.41,2,34.15,0
359457,34.05,2,34.12,0
359506,34.27,2,34.17,0
359555,34.27,2,34.21,0
359604,34.27,2,34.26,0
359654,34.53,2,34.28,0
359703,34.53,2,34.37,0
359752,34.41,2,34.4,0
359802,34.67,2,34.48,0
359851,34.45,2,34.52,0
359903,34.45,2,34.5,0
359953,34.16,2,34.43,0
360002,34.34,2,34.41,0
360051,34.34,2,34.35,0
360100,34.49,2,34.36,0
360149,34.53,2,34.37,0
360204,34.34,2,34.41,0
360254,34.34,2,34.41,0
360303,34.56,2,34.45,0
360353,34.45,2,34.44,0
360402,34.45,2,34.43,0
360451,34.45,2,34.45,0
360500,34.45,2,34.47,0
360550,34.23,2,34.41,0
360599,34.23,2,34.36,0
360651,34.74,2,34.42,0
360700,34.85,2,34.5,0
360749,34.85,2,34.58,0
360798,34.67,2,34.67,0
360848,34.85,2,34.79,0
360897,34.78,2,34.8,0
360946,34.78,2,34.78,0
360995,34.56,2,34.72,0
361044,34.41,2,34.67,0
361093,34.41,2,34.59,0
361142,34.52,2,34.54,0
361192,34.34,2,34.45,0
361241,34.67,2,34.47,0
361290,34.67,2,34.52,0
361339,34.56,2,34.55,0
361391,34.45,2,34.54,0
361440,34.45,2,34.56,0
361490,34.59,2,34.54,0
361539,34.16,2,34.44,0
361588,34.55,2,34.44,0
361637,34.55,2,34.46,0
361691,34.55,2,34.48,0
361742,34.41,2,34.45,0
361791,34.41,2,34.5,0
361840,34.49,2,34.48,0
361889,34.99,2,34.57,0
361938,34.52,2,34.56,0
361987,34.52,2,34.59,0
362036,34.52,2,34.61,0
362086,34.67,2,34.64,0
362137,34.67,2,34.58,0
362186,34.48,2,34.57,0
362236,34.55,2,34.58,0
362285,34.74,2,34.62,0
362334,34.74,2,34.64,0
362384,34.52,2,34.61,0
362433,34.3,2,34.57,0
362482,34.3,2,34.52,0
362531,34.67,2,34.5,0
362581,34.63,2,34.48,0
362630,35.21,2,34.62,0
362679,35.21,2,34.8,0
362729,34.49,2,34.84,0
362778,34.78,2,34.86,0
362827,34.78,2,34.89,0
362879,35.14,2,34.88,0
362928,34.41,2,34.72,0
362977,34.77,2,34.78,0
363028,34.77,2,34.77,0
363077,34.96,2,34.81,0
363126,34.67,2,34.72,0
363180,34.67,2,34.77,0
363230,35.06,2,34.82,0
363280,34.67,2,34.8,0
363329,34.77,2,34.77,0
363378,34.77,2,34.79,0
363427,34.99,2,34.85,0
363477,34.67,2,34.77,0
363526,34.67,2,34.77,0
363575,34.81,2,34.78,0
363628,34.67,2,34.76,0
363677,34.67,2,34.69,0
363726,34.67,2,34.69,0
363775,34.88,2,34.74,0
363824,34.67,2,34.71,0
363873,34.67,2,34.71,0
363923,34.74,2,34.72,0
363973,34.34,2,34.66,0
364022,34.63,2,34.61,0
364071,34.63,2,34.6,0
364120,34.74,2,34.61,0
364169,34.74,2,34.61,0
364219,34.74,2,34.69,0
364268,34.59,2,34.69,0
364317,34.84,2,34.73,0
364369,34.7,2,34.72,0
364418,34.7,2,34.72,0
364467,34.63,2,34.69,0
364518,34.92,2,34.76,0
364567,34.92,2,34.77,0
364616,34.81,2,34.8,0
364670,34.37,2,34.73,0
364720,34.63,2,34.73,0
364769,34.63,2,34.67,0
364819,35.14,2,34.72,0
364868,34.74,2,34.7,0
364917,34.74,2,34.77,0
364966,34.45,2,34.74,0
365015,34.74,2,34.76,0
365067,34.67,2,34.67,0
365117,34.67,2,34.65,0
365167,34.56,2,34.61,0
365216,34.85,2,34.69,0
365265,34.85,2,34.72,0
365314,34.12,2,34.61,0
365363,34.78,2,34.63,0
365413,34.52,2,34.62,0
365462,34.52,2,34.56,0
365512,34.63,2,34.51,0
365561,34.49,2,34.59,0
365610,34.49,2,34.53,0
365659,34.63,2,34.55,0
365708,34.7,2,34.59,0
365758,34.78,2,34.62,0
365810,34.78,2,34.67,0
365859,34.63,2,34.7,0
365908,34.96,2,34.77,0
365958,34.96,2,34.82,0
366007,35.1,2,34.89,0
366057,35,2,34.93,0
366106,34.74,2,34.95,0
366160,34.74,2,34.91,0
366210,34.99,2,34.91,0
366259,34.85,2,34.86,0
366309,34.85,2,34.83,0
366358,34.85,2,34.85,0
366407,34.63,2,34.83,0
366457,34.7,2,34.78,0
366506,34.7,2,34.75,0
366557,34.92,2,34.76,0
366607,34.88,2,34.77,0
366656,34.52,2,34.75,0
366705,34.52,2,34.71,0
366755,34.92,2,34.75,0
366804,34.63,2,34.69,0
366853,34.63,2,34.64,0
366902,34.96,2,34.73,0
366952,34.59,2,34.74,0
367001,34.59,2,34.68,0
367050,34.63,2,34.68,0
367099,34.56,2,34.66,0
367148,34.78,2,34.63,0
367197,34.78,2,34.67,0
367247,34.7,2,34.69,0
367298,34.52,2,34.67,0
367347,34.52,2,34.66,0
